Hours_Studied_Per_Week,Attendance,Sleep_Hours,Previous_Scores,Tutoring_Sessions,Physical_Activity,Exam_Score,Parental_Involvement_High,Parental_Involvement_Low,Parental_Involvement_Medium,Access_to_Resources_High,Access_to_Resources_Low,Access_to_Resources_Medium,Extracurricular_Activities_No,Extracurricular_Activities_Yes,Motivation_Level_High,Motivation_Level_Low,Motivation_Level_Medium,Internet_Access_No,Internet_Access_Yes,Family_Income_High,Family_Income_Low,Family_Income_Medium,Teacher_Quality_High,Teacher_Quality_Low,Teacher_Quality_Medium,School_Type_Private,School_Type_Public,Peer_Influence_Negative,Peer_Influence_Neutral,Peer_Influence_Positive,Learning_Disabilities_No,Learning_Disabilities_Yes,Parental_Education_Level_College,Parental_Education_Level_High School,Parental_Education_Level_Postgraduate,Distance_from_Home_Far,Distance_from_Home_Moderate,Distance_from_Home_Near,Gender_Female,Gender_Male,Score_Change
22,94,7,75,0,3,69,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,-6
19,95,6,91,1,4,72,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,-19
15,66,9,63,3,3,63,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,0
26,74,8,57,0,1,65,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,True,False,True,8
30,73,9,70,0,4,69,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,False,True,-1
17,62,6,99,2,3,62,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,-37
16,84,8,51,0,3,66,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,True,True,False,15
23,94,9,75,3,2,69,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,-6
18,75,9,83,2,4,67,True,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,-16
19,90,5,90,0,2,94,False,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,4
24,85,7,87,2,2,71,False,False,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,True,True,False,-16
9,75,7,54,2,4,61,False,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True,True,False,7
28,66,9,73,2,2,68,True,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,True,False,True,-5
20,88,4,54,0,4,66,False,False,True,False,False,True,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,12
18,94,5,81,0,5,71,True,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,-10
19,87,9,54,3,4,66,False,True,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,12
20,61,6,52,2,2,60,False,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,True,8
10,69,5,65,0,3,60,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,True,True,False,-5
29,63,9,97,3,3,66,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,-31
20,83,5,85,1,2,67,False,False,True,False,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,-18
23,90,9,50,4,3,67,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,17
26,64,5,64,2,1,64,False,False,True,False,False,True,True,False,False,False,True,False,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,0
14,94,5,51,0,3,66,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,15
23,82,7,65,1,3,68,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,3
18,88,6,84,1,3,70,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,-14
25,99,7,88,3,4,75,True,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,True,False,-13
7,63,10,90,0,2,86,True,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,-4
19,96,7,95,3,3,73,False,False,True,False,False,True,False,True,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,True,False,-22
16,65,9,68,1,3,61,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,-7
23,76,7,93,0,6,68,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,-25
23,94,8,86,1,0,70,False,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,-16
16,96,4,77,1,2,71,False,False,True,False,False,True,False,True,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,-6
16,80,8,98,2,4,71,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,True,-27
19,84,8,97,2,1,68,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,-29
15,88,6,95,2,4,70,True,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,-25
25,93,10,60,1,3,70,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,False,True,10
18,65,6,60,0,3,62,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,2
3,92,5,95,3,1,67,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,-28
18,79,8,70,3,3,68,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,True,True,False,-2
14,78,5,90,1,3,68,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,-22
10,77,7,84,2,1,64,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,True,-20
13,80,9,88,1,3,68,False,False,True,True,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True,-20
21,98,8,51,0,3,69,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,18
28,82,7,71,1,3,70,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,-1
22,98,6,93,4,4,73,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False,-20
16,67,9,74,1,3,66,True,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,-8
23,89,5,85,0,3,68,False,True,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,-17
17,92,8,88,1,3,68,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False,-20
16,87,10,56,2,0,65,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,9
13,84,8,58,2,3,66,False,False,True,False,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,8
9,83,7,86,0,1,62,True,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False,True,False,False,True,False,-24
18,94,7,53,3,2,67,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,True,False,14
21,93,6,67,1,3,73,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,True,False,6
19,65,6,96,2,2,65,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,-31
